Rk,Player,G,Cmp,Att,Pct,Yds,Y/A,AY/A,TD,Int,Rate,school,player_link,player_id,season
3,Ken Vaughn,11,15,52,28.8,211,4.1,-2.2,4,9,53.7,air-force,/cfb/players/ken-vaughn-1,ken-vaughn-1,1974
1,Mike Worden,11,99,214,46.3,1091,5.1,3.9,5,8,89.3,air-force,/cfb/players/mike-worden-1,mike-worden-1,1975
2,Rob Shaw,11,33,67,49.3,268,4,2.3,1,3,78.8,air-force,/cfb/players/rob-shaw-1,rob-shaw-1,1975
1,Rob Shaw,11,98,198,49.5,1135,5.7,2.5,4,16,88.2,air-force,/cfb/players/rob-shaw-1,rob-shaw-1,1976
2,Dave Ziebart,11,57,117,48.7,789,6.7,6.1,5,4,112.6,air-force,/cfb/players/dave-ziebart-1,dave-ziebart-1,1976
3,James Lee,11,11,25,44,158,6.3,5.3,1,1,102.3,air-force,/cfb/players/james-lee-2,james-lee-2,1976
1,Dave Ziebart,11,140,298,47,1562,5.2,2.5,8,22,85.1,air-force,/cfb/players/dave-ziebart-1,dave-ziebart-1,1977
2,Russ Rosebush,11,8,21,38.1,121,5.8,5.8,0,0,86.5,air-force,/cfb/players/russ-rosebush-1,russ-rosebush-1,1977
3,Scott Schafer,11,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/scott-schafer-1,scott-schafer-1,1977
1,Dave Ziebart,11,109,241,45.2,1350,5.6,3.4,9,16,91.3,air-force,/cfb/players/dave-ziebart-1,dave-ziebart-1,1978
2,James Aaron,11,28,56,50,316,5.6,3.6,1,3,92.6,air-force,/cfb/players/james-aaron-1,james-aaron-1,1978
3,Mike Fortson,11,0,1,0,0,0,-45,0,1,-200,air-force,/cfb/players/mike-fortson-1,mike-fortson-1,1978
1,Dave Ziebart,11,118,223,52.9,1088,4.9,2.9,5,12,90.5,air-force,/cfb/players/dave-ziebart-1,dave-ziebart-1,1979
2,Scott Schafer,11,1,7,14.3,15,2.1,2.1,0,0,32.3,air-force,/cfb/players/scott-schafer-1,scott-schafer-1,1979
3,Ed Antoine,11,3,4,75,40,10,-1.3,0,1,109,air-force,/cfb/players/ed-antoine-1,ed-antoine-1,1979
4,Don Kasperski,11,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/don-kasperski-1,don-kasperski-1,1979
1,Scott Schafer,12,65,159,40.9,944,5.9,3.9,4,9,87.7,air-force,/cfb/players/scott-schafer-1,scott-schafer-1,1980
2,Marty Louthan,12,20,71,28.2,371,5.2,2.3,3,6,69.1,air-force,/cfb/players/marty-louthan-1,marty-louthan-1,1980
3,Pat Bendrick,12,2,5,40,35,7,7,0,0,98.8,air-force,/cfb/players/pat-bendrick-1,pat-bendrick-1,1980
4,Jim Miller,12,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/jim-miller-4,jim-miller-4,1980
1,Ed Antoine,11,42,96,43.8,455,4.7,1,0,8,66.9,air-force,/cfb/players/ed-antoine-1,ed-antoine-1,1981
2,Marty Louthan,11,21,46,45.7,263,5.7,5.2,1,1,96.5,air-force,/cfb/players/marty-louthan-1,marty-louthan-1,1981
3,Jim Miller,11,21,42,50,238,5.7,2.9,1,3,91.2,air-force,/cfb/players/jim-miller-4,jim-miller-4,1981
4,Pat Bendrick,11,4,10,40,22,2.2,-6.8,0,2,18.5,air-force,/cfb/players/pat-bendrick-1,pat-bendrick-1,1981
5,Karl Grant,11,1,2,50,1,0.5,0.5,0,0,54.2,air-force,/cfb/players/karl-grant-1,karl-grant-1,1981
1,Marty Louthan,12,76,152,50,1337,8.8,6.3,6,11,122.4,air-force,/cfb/players/marty-louthan-1,marty-louthan-1,1982
2,Von Cameron,12,6,13,46.2,117,9,9,0,0,121.8,air-force,/cfb/players/von-cameron-1,von-cameron-1,1982
3,Jody Simmons,12,1,1,100,25,25,25,0,0,310,air-force,/cfb/players/jody-simmons-1,jody-simmons-1,1982
4,Mike Brown,12,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/mike-brown-6,mike-brown-6,1982
1,Marty Louthan,11,62,116,53.4,1166,10.1,9.4,3,3,141.2,air-force,/cfb/players/marty-louthan-1,marty-louthan-1,1983
2,Bart Weiss,11,0,6,0,0,0,0,0,0,0,air-force,/cfb/players/bart-weiss-1,bart-weiss-1,1983
3,Brian Knorr,11,0,3,0,0,0,0,0,0,0,air-force,/cfb/players/brian-knorr-1,brian-knorr-1,1983
4,Mike Brown,11,0,2,0,0,0,0,0,0,0,air-force,/cfb/players/mike-brown-6,mike-brown-6,1983
1,Bart Weiss,11,41,87,47.1,668,7.7,5.8,3,5,111.5,air-force,/cfb/players/bart-weiss-1,bart-weiss-1,1984
2,Brian Knorr,11,25,47,53.2,384,8.2,8.4,5,2,148.4,air-force,/cfb/players/brian-knorr-1,brian-knorr-1,1984
3,Mike Brown,11,3,7,42.9,46,6.6,6.6,0,0,98.1,air-force,/cfb/players/mike-brown-6,mike-brown-6,1984
4,Kevin Palko,11,1,2,50,1,0.5,0.5,0,0,54.2,air-force,/cfb/players/kevin-palko-1,kevin-palko-1,1984
5,Eric Pharris,11,0,1,0,0,0,-45,0,1,-200,air-force,/cfb/players/eric-pharris-1,eric-pharris-1,1984
1,Bart Weiss,12,80,141,56.7,1449,10.3,10.1,8,4,156.1,air-force,/cfb/players/bart-weiss-1,bart-weiss-1,1985
2,Brian Knorr,12,3,5,60,31,6.2,6.2,0,0,112.1,air-force,/cfb/players/brian-knorr-1,brian-knorr-1,1985
3,Randy Jones,12,2,5,40,22,4.4,-0.6,1,1,103,air-force,/cfb/players/randy-jones-2,randy-jones-2,1985
1,James Tomallo,11,24,52,46.2,474,9.1,7.3,2,3,123.9,air-force,/cfb/players/james-tomallo-1,james-tomallo-1,1986
2,Troy Calhoun,11,15,34,44.1,209,6.1,3.5,0,2,84,air-force,/cfb/players/troy-calhoun-1,troy-calhoun-1,1986
3,Dee Dowis,11,10,29,34.5,115,4,1.6,1,2,65.4,air-force,/cfb/players/dee-dowis-1,dee-dowis-1,1986
4,Marc Munafo,11,1,5,20,14,2.8,2.8,0,0,43.5,air-force,/cfb/players/marc-munafo-1,marc-munafo-1,1986
5,Robert Krause,11,1,1,100,16,16,16,0,0,234.4,air-force,/cfb/players/robert-krause-1,robert-krause-1,1986
1,Dee Dowis,12,45,112,40.2,600,5.4,2.9,4,8,82.7,air-force,/cfb/players/dee-dowis-1,dee-dowis-1,1987
2,Steve Letnich,5,1,5,20,20,4,4,0,0,53.6,air-force,/cfb/players/steve-letnich-1,steve-letnich-1,1987
3,Len Blanchard,9,2,2,100,65,32.5,42.5,1,0,538,air-force,/cfb/players/len-blanchard-1,len-blanchard-1,1987
4,Albert Booker,12,0,1,0,0,0,-45,0,1,-200,air-force,/cfb/players/albert-booker-1,albert-booker-1,1987
1,Dee Dowis,12,41,96,42.7,870,9.1,9.1,7,3,136.6,air-force,/cfb/players/dee-dowis-1,dee-dowis-1,1988
2,Lance McDowell,6,3,9,33.3,62,6.9,9.1,1,0,127.9,air-force,/cfb/players/lance-mcdowell-1,lance-mcdowell-1,1988
1,Dee Dowis,12,67,140,47.9,1285,9.2,8.9,7,4,135.7,air-force,/cfb/players/dee-dowis-1,dee-dowis-1,1989
2,Lance McDowell,7,7,8,87.5,136,17,19.5,1,0,271.6,air-force,/cfb/players/lance-mcdowell-1,lance-mcdowell-1,1989
3,Ron Gray,12,2,2,100,60,30,40,1,0,517,air-force,/cfb/players/ron-gray-2,ron-gray-2,1989
1,Rob Perez,9,12,35,34.3,99,2.8,0.3,0,2,46.6,air-force,/cfb/players/rob-perez-1,rob-perez-1,1990
2,Ron Gray,4,7,27,25.9,86,3.2,-0.1,0,2,37.9,air-force,/cfb/players/ron-gray-2,ron-gray-2,1990
3,Jarvis Baker,6,8,24,33.3,144,6,2.3,0,2,67.1,air-force,/cfb/players/jarvis-baker-1,jarvis-baker-1,1990
4,Jason Christ,11,2,3,66.7,28,9.3,9.3,0,0,145.1,air-force,/cfb/players/jason-christ-1,jason-christ-1,1990
5,Dan Zdroik,8,1,1,100,29,29,29,0,0,343.6,air-force,/cfb/players/dan-zdroik-1,dan-zdroik-1,1990
1,Rob Perez,12,31,95,32.6,732,7.7,7.5,6,3,111.9,air-force,/cfb/players/rob-perez-1,rob-perez-1,1991
2,Jarvis Baker,6,1,7,14.3,63,9,11.9,1,0,137,air-force,/cfb/players/jarvis-baker-1,jarvis-baker-1,1991
3,Wayne Young,12,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/wayne-young-1,wayne-young-1,1991
1,Jarvis Baker,11,47,122,38.5,705,5.8,3,1,8,76.7,air-force,/cfb/players/jarvis-baker-1,jarvis-baker-1,1992
1,Demond Cash,11,30,78,38.5,403,5.2,1.4,1,7,68.1,air-force,/cfb/players/demond-cash-1,demond-cash-1,1993
2,Scott Teigen,9,21,60,35,339,5.7,2.5,4,6,84.5,air-force,/cfb/players/scott-teigen-1,scott-teigen-1,1993
3,Preston McConnell,8,2,11,18.2,61,5.5,7.4,1,0,94.8,air-force,/cfb/players/preston-mcconnell-1,preston-mcconnell-1,1993
4,Joe Lombardi,12,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/joe-lombardi-1,joe-lombardi-1,1993
5,Parks Hughes,12,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/parks-hughes-1,parks-hughes-1,1993
1,Beau Morgan,12,41,89,46.1,873,9.8,9.9,5,2,142.5,air-force,/cfb/players/beau-morgan-1,beau-morgan-1,1994
2,Preston McConnell,11,39,74,52.7,690,9.3,9.5,5,2,147.9,air-force,/cfb/players/preston-mcconnell-1,preston-mcconnell-1,1994
1,Beau Morgan,12,90,169,53.3,1165,6.9,6.4,12,7,126.3,air-force,/cfb/players/beau-morgan-1,beau-morgan-1,1995
2,Tom Brown,7,3,9,33.3,26,2.9,-7.1,0,2,13.2,air-force,/cfb/players/tom-brown-3,tom-brown-3,1995
1,Beau Morgan,11,95,180,52.8,1210,6.7,6.1,8,6,117.2,air-force,/cfb/players/beau-morgan-1,beau-morgan-1,1996
1,Blane Morgan,12,63,123,51.2,975,7.9,6.4,4,6,118.8,air-force,/cfb/players/blane-morgan-1,blane-morgan-1,1997
2,Cale Bonds,8,7,17,41.2,59,3.5,-3.3,1,3,54.4,air-force,/cfb/players/cale-bonds-1,cale-bonds-1,1997
1,Blane Morgan,11,61,112,54.5,1144,10.2,10.4,10,4,162.6,air-force,/cfb/players/blane-morgan-1,blane-morgan-1,1998
2,Cale Bonds,10,24,41,58.5,377,9.2,8,2,2,142.1,air-force,/cfb/players/cale-bonds-1,cale-bonds-1,1998
1,Mike Thiessen,9,38,83,45.8,599,7.2,6.3,3,3,111.1,air-force,/cfb/players/mike-thiessen-1,mike-thiessen-1,1999
2,Cale Bonds,7,44,80,55,654,8.2,6.2,1,4,117.8,air-force,/cfb/players/cale-bonds-1,cale-bonds-1,1999
3,Leotis Palmer,10,0,2,0,0,0,0,0,0,0,air-force,/cfb/players/leotis-palmer-1,leotis-palmer-1,1999
4,Matt Farmer,11,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/matt-farmer-1,matt-farmer-1,1999
1,Mike Thiessen,11,112,195,57.4,1687,8.7,8.8,13,5,147,air-force,/cfb/players/mike-thiessen-1,mike-thiessen-1,2000
2,Keith Boyea,5,3,8,37.5,27,3.4,-2.3,0,1,40.9,air-force,/cfb/players/keith-boyea-1,keith-boyea-1,2000
3,Bryan Blew,1,1,1,100,13,13,13,0,0,209.2,air-force,/cfb/players/bryan-blew-1,bryan-blew-1,2000
1,Keith Boyea,12,102,196,52,1253,6.4,5.6,6,6,109.7,air-force,/cfb/players/keith-boyea-1,keith-boyea-1,2001
2,Chance Harridge,5,7,24,29.2,119,5,-0.7,0,3,45.8,air-force,/cfb/players/chance-harridge-1,chance-harridge-1,2001
3,Bryan Blew,7,1,7,14.3,3,0.4,-6,0,1,-10.7,air-force,/cfb/players/bryan-blew-1,bryan-blew-1,2001
4,Leotis Palmer,12,2,5,40,52,10.4,10.4,0,0,127.4,air-force,/cfb/players/leotis-palmer-1,leotis-palmer-1,2001
1,Chance Harridge,13,64,144,44.4,1062,7.4,6.6,10,7,119.6,air-force,/cfb/players/chance-harridge-1,chance-harridge-1,2002
2,Leotis Palmer,13,3,6,50,113,18.8,25.5,2,0,318.2,air-force,/cfb/players/leotis-palmer-1,leotis-palmer-1,2002
3,Bryan Blew,13,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/bryan-blew-1,bryan-blew-1,2002
4,Rob Barkers,9,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/rob-barkers-1,rob-barkers-1,2002
5,Robert Barkers,10,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/robert-barkers-1,robert-barkers-1,2002
1,Chance Harridge,12,80,161,49.7,995,6.2,5,6,7,105.2,air-force,/cfb/players/chance-harridge-1,chance-harridge-1,2003
2,Adam Fitch,6,9,14,64.3,112,8,9.4,1,0,155.1,air-force,/cfb/players/adam-fitch-1,adam-fitch-1,2003
3,Anthony Butler,11,2,3,66.7,83,27.7,27.7,0,0,299.1,air-force,/cfb/players/anthony-butler-1,anthony-butler-1,2003
4,Joe Schieffer,12,1,2,50,69,34.5,44.5,1,0,504.8,air-force,/cfb/players/joe-schieffer-1,joe-schieffer-1,2003
5,Donny Heaton,12,0,1,0,0,0,-45,0,1,-200,air-force,/cfb/players/donny-heaton-1,donny-heaton-1,2003
1,Shaun Carney,10,91,149,61.1,1315,8.8,8.5,11,6,151.5,air-force,/cfb/players/shaun-carney-1,shaun-carney-1,2004
2,Adam Fitch,7,22,35,62.9,314,9,8.3,1,1,141.9,air-force,/cfb/players/adam-fitch-1,adam-fitch-1,2004
3,Andy Gray,4,0,2,0,0,0,0,0,0,0,air-force,/cfb/players/andy-gray-1,andy-gray-1,2004
4,Justin Handley,11,0,2,0,0,0,-22.5,0,1,-100,air-force,/cfb/players/justin-handley-1,justin-handley-1,2004
1,Shaun Carney,11,95,148,64.2,1393,9.4,8.2,7,7,149.4,air-force,/cfb/players/shaun-carney-1,shaun-carney-1,2005
2,Adam Fitch,9,26,54,48.1,485,9,9.9,7,2,159,air-force,/cfb/players/adam-fitch-1,adam-fitch-1,2005
3,Chad Hall,11,0,3,0,0,0,-15,0,1,-66.7,air-force,/cfb/players/chad-hall-1,chad-hall-1,2005
1,Shaun Carney,12,82,137,59.9,1192,8.7,9.5,12,3,157.5,air-force,/cfb/players/shaun-carney-1,shaun-carney-1,2006
2,Jim Ollis,7,2,7,28.6,23,3.3,3.3,0,0,56.2,air-force,/cfb/players/jim-ollis-1,jim-ollis-1,2006
3,Chad Hall,12,0,1,0,0,0,-45,0,1,-200,air-force,/cfb/players/chad-hall-1,chad-hall-1,2006
4,Justin Handley,12,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/justin-handley-1,justin-handley-1,2006
1,Shaun Carney,13,125,201,62.2,1491,7.4,7.2,9,5,134.3,air-force,/cfb/players/shaun-carney-1,shaun-carney-1,2007
2,Shea Smith,6,4,12,33.3,45,3.8,3.8,0,0,64.8,air-force,/cfb/players/shea-smith-1,shea-smith-1,2007
3,Ryan Harrison,13,1,1,100,22,22,22,0,0,284.8,air-force,/cfb/players/ryan-harrison-1,ryan-harrison-1,2007
1,Tim Jefferson,10,44,80,55,655,8.2,7.8,5,3,136.9,air-force,/cfb/players/tim-jefferson-1,tim-jefferson-1,2008
2,Shea Smith,8,30,57,52.6,413,7.2,6.3,4,3,126.1,air-force,/cfb/players/shea-smith-1,shea-smith-1,2008
3,Asher Clark,11,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/asher-clark-1,asher-clark-1,2008
1,Tim Jefferson,10,53,93,57,848,9.1,9.2,5,2,147,air-force,/cfb/players/tim-jefferson-1,tim-jefferson-1,2009
2,Connor Dietz,7,18,38,47.4,197,5.2,5.7,1,0,99.6,air-force,/cfb/players/connor-dietz-1,connor-dietz-1,2009
3,Ben Cochran,6,5,19,26.3,88,4.6,3.3,1,1,72.1,air-force,/cfb/players/ben-cochran-1,ben-cochran-1,2009
4,Johnathan Warzeka,13,1,1,100,16,16,36,1,0,564.4,air-force,/cfb/players/johnathan-warzeka-1,johnathan-warzeka-1,2009
5,Asher Clark,13,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/asher-clark-1,asher-clark-1,2009
6,Josh Cousins,13,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/josh-cousins-1,josh-cousins-1,2009
1,Tim Jefferson,13,82,159,51.6,1459,9.2,8.7,10,6,141.9,air-force,/cfb/players/tim-jefferson-1,tim-jefferson-1,2010
2,Connor Dietz,5,5,7,71.4,67,9.6,12.4,1,0,199,air-force,/cfb/players/connor-dietz-1,connor-dietz-1,2010
3,Ben Cochran,13,1,2,50,25,12.5,22.5,1,0,320,air-force,/cfb/players/ben-cochran-1,ben-cochran-1,2010
1,Tim Jefferson,13,111,183,60.7,1637,8.9,8.8,14,7,153.4,air-force,/cfb/players/tim-jefferson-1,tim-jefferson-1,2011
2,Connor Dietz,9,9,15,60,128,8.5,6.9,1,1,140.3,air-force,/cfb/players/connor-dietz-1,connor-dietz-1,2011
3,Johnathan Warzeka,13,1,2,50,32,16,26,1,0,349.4,air-force,/cfb/players/johnathan-warzeka-1,johnathan-warzeka-1,2011
4,Jonathan Warzeka,13,1,2,50,32,16,26,1,0,349.4,air-force,/cfb/players/jonathan-warzeka-1,jonathan-warzeka-1,2011
5,Tucker Tipton,4,2,2,100,24,12,12,0,0,200.8,air-force,/cfb/players/tucker-tipton-1,tucker-tipton-1,2011
1,Connor Dietz,13,68,111,61.3,1131,10.2,10.4,8,3,165.2,air-force,/cfb/players/connor-dietz-1,connor-dietz-1,2012
2,Kale Pearson,10,12,29,41.4,128,4.4,-1.8,0,4,50.9,air-force,/cfb/players/kale-pearson-1,kale-pearson-1,2012
3,Tucker Tipton,3,2,4,50,21,5.3,5.3,0,0,94.1,air-force,/cfb/players/tucker-tipton-1,tucker-tipton-1,2012
4,Dontae Strickland,13,1,2,50,54,27,37,1,0,441.8,air-force,/cfb/players/dontae-strickland-1,dontae-strickland-1,2012
5,David Baska,13,0,1,0,0,0,-45,0,1,-200,air-force,/cfb/players/david-baska-1,david-baska-1,2012
6,Ty Macarthur,13,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/ty-macarthur-1,ty-macarthur-1,2012
1,Nate Romine,9,44,81,54.3,603,7.4,8.1,5,1,134.8,air-force,/cfb/players/nate-romine-1,nate-romine-1,2013
2,Jaleel Awini,4,21,42,50,275,6.5,5.5,0,1,100.2,air-force,/cfb/players/jaleel-awini-1,jaleel-awini-1,2013
3,Karson Roberts,9,21,41,51.2,273,6.7,5.9,3,2,121.5,air-force,/cfb/players/karson-roberts-1,karson-roberts-1,2013
4,Kale Pearson,1,5,8,62.5,46,5.8,5.8,0,0,110.8,air-force,/cfb/players/kale-pearson-1,kale-pearson-1,2013
5,Sam Gagliano,10,2,2,100,62,31,31,0,0,360.4,air-force,/cfb/players/sam-gagliano-1,sam-gagliano-1,2013
1,Kale Pearson,12,101,171,59.1,1590,9.3,10.1,14,3,160.7,air-force,/cfb/players/kale-pearson-1,kale-pearson-1,2014
2,Nate Romine,5,14,30,46.7,208,6.9,5.4,0,1,98.2,air-force,/cfb/players/nate-romine-1,nate-romine-1,2014
3,Jalen Robinette,13,1,2,50,54,27,37,1,0,441.8,air-force,/cfb/players/jalen-robinette-1,jalen-robinette-1,2014
4,Colton Huntsman,7,1,2,50,41,20.5,20.5,0,0,222.2,air-force,/cfb/players/colton-huntsman-1,colton-huntsman-1,2014
1,Karson Roberts,12,77,148,52,1595,10.8,8.9,11,11,152.2,air-force,/cfb/players/karson-roberts-1,karson-roberts-1,2015
2,Nate Romine,2,7,18,38.9,143,7.9,7.7,2,1,131.2,air-force,/cfb/players/nate-romine-1,nate-romine-1,2015
3,Jalen Robinette,12,2,3,66.7,76,25.3,38.7,2,0,499.5,air-force,/cfb/players/jalen-robinette-1,jalen-robinette-1,2015
4,Tyler Williams,11,1,1,100,33,33,33,0,0,377.2,air-force,/cfb/players/tyler-williams-5,tyler-williams-5,2015
1,Nate Romine,8,45,108,41.7,1206,11.2,11.4,10,4,158.6,air-force,/cfb/players/nate-romine-1,nate-romine-1,2016
2,Arion Worthman,7,23,39,59,546,14,13.7,4,2,200.2,air-force,/cfb/players/arion-worthman-1,arion-worthman-1,2016
3,Tyler Williams,13,0,2,0,0,0,-45,0,2,-200,air-force,/cfb/players/tyler-williams-5,tyler-williams-5,2016
4,Jalen Robinette,12,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/jalen-robinette-1,jalen-robinette-1,2016
1,Arion Worthman,10,54,109,49.5,1100,10.1,10.3,10,4,157.2,air-force,/cfb/players/arion-worthman-1,arion-worthman-1,2017
2,Nate Romine,5,9,15,60,133,8.9,5.9,0,1,121.1,air-force,/cfb/players/nate-romine-1,nate-romine-1,2017
3,Isaiah Sanders,3,4,15,26.7,33,2.2,-0.8,0,1,31.8,air-force,/cfb/players/isaiah-sanders-1,isaiah-sanders-1,2017
4,Tyler Williams,2,1,1,100,31,31,31,0,0,360.4,air-force,/cfb/players/tyler-williams-5,tyler-williams-5,2017
5,Geraud Sanders,5,1,1,100,24,24,24,0,0,301.6,air-force,/cfb/players/geraud-sanders-1,geraud-sanders-1,2017
6,Andrew Smith,3,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/andrew-smith-6,andrew-smith-6,2017
7,Shaquille Vereen,12,0,1,0,0,0,0,0,0,0,air-force,/cfb/players/shaquille-vereen-1,shaquille-vereen-1,2017
1,Isaiah Sanders,8,48,78,61.5,844,10.8,10.1,4,3,161.7,air-force,/cfb/players/isaiah-sanders-1,isaiah-sanders-1,2018
2,Donald Hammond III,8,38,72,52.8,623,8.7,8.8,5,2,142.8,air-force,/cfb/players/donald-hammond-iii-1,donald-hammond-iii-1,2018
3,Arion Worthman,3,6,16,37.5,77,4.8,4.8,0,0,77.9,air-force,/cfb/players/arion-worthman-1,arion-worthman-1,2018
4,Joseph Saucier,11,1,1,100,32,32,52,1,0,698.8,air-force,/cfb/players/joseph-saucier-1,joseph-saucier-1,2018
