rk,player,g,att,yds,avg,td,rec,yds_2,avg_2,td_2,plays,yds_3,avg_3,td_3,school,player_link,player_id,season
20,Spencer Hafoka,10,,,,,5,40,8.0,0,5,40,8.0,0,brigham-young,/cfb/players/spencer-hafoka-1,spencer-hafoka-1,2010
21,Austin Holt,12,,,,,4,40,10.0,0,4,40,10.0,0,brigham-young,/cfb/players/austin-holt-1,austin-holt-1,2010
22,B.J. Peterson,13,,,,,2,11,5.5,0,2,11,5.5,0,brigham-young,/cfb/players/bj-peterson-1,bj-peterson-1,2010
1,JJ Di Luigi,13,116,584,5.0,3,27,274,10.1,0,143,858,6.0,3,brigham-young,/cfb/players/jj-di-luigi-1,jj-di-luigi-1,2011
2,Riley Nelson,12,88,392,4.5,1,,,,,88,392,4.5,1,brigham-young,/cfb/players/riley-nelson-1,riley-nelson-1,2011
3,Joshua Quezada,13,86,298,3.5,1,4,21,5.3,0,90,319,3.5,1,brigham-young,/cfb/players/joshua-quezada-1,joshua-quezada-1,2011
4,Michael Alisa,12,85,455,5.4,3,5,55,11.0,1,90,510,5.7,4,brigham-young,/cfb/players/michael-alisa-1,michael-alisa-1,2011
5,Bryan Kariya,13,74,298,4.0,6,13,88,6.8,1,87,386,4.4,7,brigham-young,/cfb/players/bryan-kariya-1,bryan-kariya-1,2011
6,Jake Heaps,9,14,-57,-4.1,1,,,,,14,-57,-4.1,1,brigham-young,/cfb/players/jake-heaps-1,jake-heaps-1,2011
7,David Foote,13,13,146,11.2,0,,,,,13,146,11.2,0,brigham-young,/cfb/players/david-foote-1,david-foote-1,2011
8,James Lark,2,3,4,1.3,0,,,,,3,4,1.3,0,brigham-young,/cfb/players/james-lark-1,james-lark-1,2011
9,Ryan Folsom,12,2,5,2.5,0,,,,,2,5,2.5,0,brigham-young,/cfb/players/ryan-folsom-1,ryan-folsom-1,2011
10,Spencer Hafoka,5,1,18,18.0,0,,,,,1,18,18.0,0,brigham-young,/cfb/players/spencer-hafoka-1,spencer-hafoka-1,2011
11,Cody Hoffman,13,1,3,3.0,0,61,943,15.5,10,62,946,15.3,10,brigham-young,/cfb/players/cody-hoffman-1,cody-hoffman-1,2011
12,Matt Marshall,13,1,2,2.0,1,,,,,1,2,2.0,1,brigham-young,/cfb/players/matt-marshall-1,matt-marshall-1,2011
13,Ross Apo,13,1,-11,-11.0,0,34,453,13.3,9,35,442,12.6,9,brigham-young,/cfb/players/ross-apo-1,ross-apo-1,2011
14,J.D. Falslev,13,,,,,31,330,10.6,2,31,330,10.6,2,brigham-young,/cfb/players/jd-falslev-1,jd-falslev-1,2011
15,Marcus Mathews,13,,,,,27,299,11.1,1,27,299,11.1,1,brigham-young,/cfb/players/marcus-mathews-1,marcus-mathews-1,2011
16,McKay Jacobson,13,,,,,25,323,12.9,1,25,323,12.9,1,brigham-young,/cfb/players/mckay-jacobson-1,mckay-jacobson-1,2011
17,Austin Holt,11,,,,,11,180,16.4,0,11,180,16.4,0,brigham-young,/cfb/players/austin-holt-1,austin-holt-1,2011
18,Richard Wilson,7,,,,,11,130,11.8,1,11,130,11.8,1,brigham-young,/cfb/players/richard-wilson-1,richard-wilson-1,2011
19,Kaneakua Friel,12,,,,,7,55,7.9,1,7,55,7.9,1,brigham-young,/cfb/players/kaneakua-friel-1,kaneakua-friel-1,2011
20,Dallin Cutler,8,,,,,3,23,7.7,0,3,23,7.7,0,brigham-young,/cfb/players/dallin-cutler-1,dallin-cutler-1,2011
21,Zed Mendenhall,13,,,,,2,7,3.5,0,2,7,3.5,0,brigham-young,/cfb/players/zed-mendenhall-1,zed-mendenhall-1,2011
22,Matt Edwards,6,,,,,1,9,9.0,1,1,9,9.0,1,brigham-young,/cfb/players/matt-edwards-1,matt-edwards-1,2011
1,Jamaal Williams,13,166,775,4.7,12,27,315,11.7,1,193,1090,5.6,13,brigham-young,/cfb/players/jamaal-williams-1,jamaal-williams-1,2012
2,Riley Nelson,10,86,196,2.3,1,,,,,86,196,2.3,1,brigham-young,/cfb/players/riley-nelson-1,riley-nelson-1,2012
3,Michael Alisa,6,58,222,3.8,1,6,23,3.8,0,64,245,3.8,1,brigham-young,/cfb/players/michael-alisa-1,michael-alisa-1,2012
4,Taysom Hill,6,55,336,6.1,4,,,,,55,336,6.1,4,brigham-young,/cfb/players/taysom-hill-1,taysom-hill-1,2012
5,David Foote,13,42,198,4.7,0,12,122,10.2,1,54,320,5.9,1,brigham-young,/cfb/players/david-foote-1,david-foote-1,2012
6,Paul Lasike,12,33,129,3.9,2,1,25,25.0,0,34,154,4.5,2,brigham-young,/cfb/players/paul-lasike-1,paul-lasike-1,2012
7,J.D. Falslev,13,18,109,6.1,0,37,274,7.4,2,55,383,7.0,2,brigham-young,/cfb/players/jd-falslev-1,jd-falslev-1,2012
8,James Lark,8,17,18,1.1,1,,,,,17,18,1.1,1,brigham-young,/cfb/players/james-lark-1,james-lark-1,2012
9,Iona Pritchard,13,13,39,3.0,0,,,,,13,39,3.0,0,brigham-young,/cfb/players/iona-pritchard-1,iona-pritchard-1,2012
10,Alex Kuresa,10,3,9,3.0,0,4,51,12.8,0,7,60,8.6,0,brigham-young,/cfb/players/alex-kuresa-1,alex-kuresa-1,2012
11,Zed Mendenhall,13,2,3,1.5,1,3,15,5.0,0,5,18,3.6,1,brigham-young,/cfb/players/zed-mendenhall-1,zed-mendenhall-1,2012
12,Cody Hoffman,13,,,,,100,1248,12.5,11,100,1248,12.5,11,brigham-young,/cfb/players/cody-hoffman-1,cody-hoffman-1,2012
13,Ross Apo,12,,,,,31,311,10.0,1,31,311,10.0,1,brigham-young,/cfb/players/ross-apo-1,ross-apo-1,2012
14,Kaneakua Friel,13,,,,,30,308,10.3,5,30,308,10.3,5,brigham-young,/cfb/players/kaneakua-friel-1,kaneakua-friel-1,2012
15,Skyler Ridley,13,,,,,20,206,10.3,1,20,206,10.3,1,brigham-young,/cfb/players/skyler-ridley-1,skyler-ridley-1,2012
16,Devin Mahina,9,,,,,8,128,16.0,2,8,128,16.0,2,brigham-young,/cfb/players/devin-mahina-1,devin-mahina-1,2012
17,Richard Wilson,12,,,,,7,102,14.6,0,7,102,14.6,0,brigham-young,/cfb/players/richard-wilson-1,richard-wilson-1,2012
18,Mitch Mathews,6,,,,,2,27,13.5,0,2,27,13.5,0,brigham-young,/cfb/players/mitch-mathews-1,mitch-mathews-1,2012
19,Austin Holt,4,,,,,2,22,11.0,0,2,22,11.0,0,brigham-young,/cfb/players/austin-holt-1,austin-holt-1,2012
20,Kurt Henderson,2,,,,,2,19,9.5,0,2,19,9.5,0,brigham-young,/cfb/players/kurt-henderson-1,kurt-henderson-1,2012
21,Cody Raymond,3,,,,,2,5,2.5,1,2,5,2.5,1,brigham-young,/cfb/players/cody-raymond-1,cody-raymond-1,2012
22,Stehly Reden,8,,,,,1,7,7.0,0,1,7,7.0,0,brigham-young,/cfb/players/stehly-reden-1,stehly-reden-1,2012
23,Marcus Mathews,3,,,,,1,6,6.0,0,1,6,6.0,0,brigham-young,/cfb/players/marcus-mathews-1,marcus-mathews-1,2012
1,Jamaal Williams,8,109,518,4.8,4,8,47,5.9,0,117,565,4.8,4,brigham-young,/cfb/players/jamaal-williams-1,jamaal-williams-1,2014
2,Taysom Hill,5,87,460,5.3,8,,,,,87,460,5.3,8,brigham-young,/cfb/players/taysom-hill-1,taysom-hill-1,2014
3,Christian Stewart,9,82,163,2.0,4,,,,,82,163,2.0,4,brigham-young,/cfb/players/christian-stewart-1,christian-stewart-1,2014
4,Paul Lasike,13,79,364,4.6,7,25,267,10.7,2,104,631,6.1,9,brigham-young,/cfb/players/paul-lasike-1,paul-lasike-1,2014
5,Algernon Brown,9,68,324,4.8,0,14,139,9.9,1,82,463,5.6,1,brigham-young,/cfb/players/algernon-brown-1,algernon-brown-1,2014
6,Nate Carter,7,46,290,6.3,1,1,8,8.0,0,47,298,6.3,1,brigham-young,/cfb/players/nate-carter-2,nate-carter-2,2014
7,Adam Hine,11,40,154,3.9,2,7,43,6.1,1,47,197,4.2,3,brigham-young,/cfb/players/adam-hine-1,adam-hine-1,2014
8,Aj Moore,1,10,62,6.2,1,,,,,10,62,6.2,1,brigham-young,/cfb/players/aj-moore-1,aj-moore-1,2014
9,Hunter Moore,1,7,30,4.3,0,,,,,7,30,4.3,0,brigham-young,/cfb/players/hunter-moore-1,hunter-moore-1,2014
10,Mitchell Juergens,12,6,23,3.8,0,28,424,15.1,4,34,447,13.1,4,brigham-young,/cfb/players/mitchell-juergens-1,mitchell-juergens-1,2014
11,McCoy Hill,1,5,27,5.4,0,,,,,5,27,5.4,0,brigham-young,/cfb/players/mccoy-hill-1,mccoy-hill-1,2014
12,Jordan Leslie,13,3,34,11.3,1,55,779,14.2,6,58,813,14.0,7,brigham-young,/cfb/players/jordan-leslie-1,jordan-leslie-1,2014
13,Toloa'I Ho Ching,3,1,0,0.0,0,,,,,1,0,0.0,0,brigham-young,/cfb/players/toloai-ho-ching-1,toloai-ho-ching-1,2014
14,Scott Arellano,13,1,-1,-1.0,0,,,,,1,-1,-1.0,0,brigham-young,/cfb/players/scott-arellano-1,scott-arellano-1,2014
15,Trey Dye,4,1,-2,-2.0,0,3,8,2.7,0,4,6,1.5,0,brigham-young,/cfb/players/trey-dye-1,trey-dye-1,2014
16,Terenn Houk,12,1,-4,-4.0,0,21,241,11.5,2,22,237,10.8,2,brigham-young,/cfb/players/terenn-houk-1,terenn-houk-1,2014
17,Mitch Mathews,13,,,,,73,922,12.6,9,73,922,12.6,9,brigham-young,/cfb/players/mitch-mathews-1,mitch-mathews-1,2014
18,Devin Mahina,11,,,,,20,244,12.2,3,20,244,12.2,3,brigham-young,/cfb/players/devin-mahina-1,devin-mahina-1,2014
19,Colby Pearson,7,,,,,16,270,16.9,3,16,270,16.9,3,brigham-young,/cfb/players/colby-pearson-1,colby-pearson-1,2014
20,Devon Blackmon,9,,,,,10,130,13.0,0,10,130,13.0,0,brigham-young,/cfb/players/devon-blackmon-1,devon-blackmon-1,2014
21,Keanu Nelson,5,,,,,5,44,8.8,1,5,44,8.8,1,brigham-young,/cfb/players/keanu-nelson-1,keanu-nelson-1,2014
22,Kurt Henderson,2,,,,,2,44,22.0,0,2,44,22.0,0,brigham-young,/cfb/players/kurt-henderson-1,kurt-henderson-1,2014
23,Ross Apo,2,,,,,1,13,13.0,0,1,13,13.0,0,brigham-young,/cfb/players/ross-apo-1,ross-apo-1,2014
1,Algernon Brown,11,127,709,5.6,11,13,71,5.5,2,140,780,5.6,13,brigham-young,/cfb/players/algernon-brown-1,algernon-brown-1,2015
2,Adam Hine,7,64,326,5.1,2,4,15,3.8,0,68,341,5.0,2,brigham-young,/cfb/players/adam-hine-1,adam-hine-1,2015
3,Tanner Mangum,13,62,-85,-1.4,2,1,4,4.0,0,63,-81,-1.3,2,brigham-young,/cfb/players/tanner-mangum-1,tanner-mangum-1,2015
4,Francis Bernard,10,52,334,6.4,7,17,156,9.2,2,69,490,7.1,9,brigham-young,/cfb/players/francis-bernard-1,francis-bernard-1,2015
5,Nate Carter,8,37,148,4.0,2,2,11,5.5,0,39,159,4.1,2,brigham-young,/cfb/players/nate-carter-2,nate-carter-2,2015
6,Beau Hoge,3,16,49,3.1,2,,,,,16,49,3.1,2,brigham-young,/cfb/players/beau-hoge-1,beau-hoge-1,2015
7,Riley Burt,7,14,86,6.1,0,,,,,14,86,6.1,0,brigham-young,/cfb/players/riley-burt-1,riley-burt-1,2015
8,Taysom Hill,1,9,72,8.0,2,,,,,9,72,8.0,2,brigham-young,/cfb/players/taysom-hill-1,taysom-hill-1,2015
9,Harvey Langi,10,5,23,4.6,0,,,,,5,23,4.6,0,brigham-young,/cfb/players/harvey-langi-2,harvey-langi-2,2015
10,Colby Hansen,1,5,17,3.4,0,,,,,5,17,3.4,0,brigham-young,/cfb/players/colby-hansen-1,colby-hansen-1,2015
11,Trey Dye,9,4,-1,-0.3,0,4,67,16.8,0,8,66,8.3,0,brigham-young,/cfb/players/trey-dye-1,trey-dye-1,2015
12,Mitchell Juergens,12,3,11,3.7,0,37,471,12.7,2,40,482,12.1,2,brigham-young,/cfb/players/mitchell-juergens-1,mitchell-juergens-1,2015
13,Toloa'I Ho Ching,1,2,10,5.0,0,,,,,2,10,5.0,0,brigham-young,/cfb/players/toloai-ho-ching-1,toloai-ho-ching-1,2015
14,Jonny Linehan,12,2,7,3.5,0,,,,,2,7,3.5,0,brigham-young,/cfb/players/jonny-linehan-1,jonny-linehan-1,2015
15,Squally Canada,1,1,1,1.0,0,,,,,1,1,1.0,0,brigham-young,/cfb/players/squally-canada-1,squally-canada-1,2015
16,Koy Detmer Jr.,1,1,-9,-9.0,0,,,,,1,-9,-9.0,0,brigham-young,/cfb/players/koy-detmer-jr-1,koy-detmer-jr-1,2015
17,Mitch Mathews,13,,,,,54,737,13.6,11,54,737,13.6,11,brigham-young,/cfb/players/mitch-mathews-1,mitch-mathews-1,2015
18,Devon Blackmon,13,,,,,46,669,14.5,0,46,669,14.5,0,brigham-young,/cfb/players/devon-blackmon-1,devon-blackmon-1,2015
19,Nick Kurtz,12,,,,,39,578,14.8,3,39,578,14.8,3,brigham-young,/cfb/players/nick-kurtz-1,nick-kurtz-1,2015
20,Terenn Houk,10,,,,,37,490,13.2,2,37,490,13.2,2,brigham-young,/cfb/players/terenn-houk-1,terenn-houk-1,2015
21,Colby Pearson,10,,,,,22,210,9.5,1,22,210,9.5,1,brigham-young,/cfb/players/colby-pearson-1,colby-pearson-1,2015
22,Remington Peck,9,,,,,7,75,10.7,1,7,75,10.7,1,brigham-young,/cfb/players/remington-peck-1,remington-peck-1,2015
23,Moroni Laulu-Pututau,4,,,,,6,112,18.7,1,6,112,18.7,1,brigham-young,/cfb/players/moroni-laulu-pututau-1,moroni-laulu-pututau-1,2015
24,Kurt Henderson,4,,,,,4,58,14.5,0,4,58,14.5,0,brigham-young,/cfb/players/kurt-henderson-1,kurt-henderson-1,2015
25,David Kessler,1,,,,,3,78,26.0,1,3,78,26.0,1,brigham-young,/cfb/players/david-kessler-1,david-kessler-1,2015
26,Josh Weeks,1,,,,,3,23,7.7,0,3,23,7.7,0,brigham-young,/cfb/players/josh-weeks-1,josh-weeks-1,2015
27,Jake Ziolkowski,2,,,,,2,20,10.0,0,2,20,10.0,0,brigham-young,/cfb/players/jake-ziolkowski-1,jake-ziolkowski-1,2015
28,Akile Davis,1,,,,,1,9,9.0,0,1,9,9.0,0,brigham-young,/cfb/players/akile-davis-1,akile-davis-1,2015
1,Jamaal Williams,10,234,1375,5.9,12,7,80,11.4,0,241,1455,6.0,12,brigham-young,/cfb/players/jamaal-williams-1,jamaal-williams-1,2016
2,Taysom Hill,12,137,603,4.4,8,,,,,137,603,4.4,8,brigham-young,/cfb/players/taysom-hill-1,taysom-hill-1,2016
3,Squally Canada,11,74,315,4.3,2,3,7,2.3,0,77,322,4.2,2,brigham-young,/cfb/players/squally-canada-1,squally-canada-1,2016
4,KJ Hall,5,35,184,5.3,2,5,78,15.6,0,40,262,6.6,2,brigham-young,/cfb/players/kj-hall-1,kj-hall-1,2016
5,Harvey Langi,13,20,79,4.0,2,,,,,20,79,4.0,2,brigham-young,/cfb/players/harvey-langi-2,harvey-langi-2,2016
6,Algernon Brown,8,16,43,2.7,0,6,67,11.2,0,22,110,5.0,0,brigham-young,/cfb/players/algernon-brown-1,algernon-brown-1,2016
7,Tanner Mangum,4,9,22,2.4,1,,,,,9,22,2.4,1,brigham-young,/cfb/players/tanner-mangum-1,tanner-mangum-1,2016
8,Colby Hansen,2,4,10,2.5,0,,,,,4,10,2.5,0,brigham-young,/cfb/players/colby-hansen-1,colby-hansen-1,2016
9,Brayden El-Bakri,6,2,2,1.0,1,5,88,17.6,0,7,90,12.9,1,brigham-young,/cfb/players/brayden-el-bakri-1,brayden-el-bakri-1,2016
10,Aleva Hifo,12,2,0,0.0,0,11,58,5.3,0,13,58,4.5,0,brigham-young,/cfb/players/aleva-hifo-1,aleva-hifo-1,2016
11,Micah Hannemann,13,1,4,4.0,0,,,,,1,4,4.0,0,brigham-young,/cfb/players/micah-hannemann-1,micah-hannemann-1,2016
12,Colby Pearson,13,1,3,3.0,0,38,384,10.1,4,39,387,9.9,4,brigham-young,/cfb/players/colby-pearson-1,colby-pearson-1,2016
13,Jonny Linehan,13,1,-3,-3.0,0,,,,,1,-3,-3.0,0,brigham-young,/cfb/players/jonny-linehan-1,jonny-linehan-1,2016
14,Tanner Balderree,8,,11,,,13,156,12.0,2,13,167,12.8,2,brigham-young,/cfb/players/tanner-balderree-1,tanner-balderree-1,2016
15,Nick Kurtz,12,,,,,49,541,11.0,2,49,541,11.0,2,brigham-young,/cfb/players/nick-kurtz-1,nick-kurtz-1,2016
16,Mitchell Juergens,11,,,,,34,333,9.8,2,34,333,9.8,2,brigham-young,/cfb/players/mitchell-juergens-1,mitchell-juergens-1,2016
17,Jonah Trinnaman,10,,,,,28,321,11.5,1,28,321,11.5,1,brigham-young,/cfb/players/jonah-trinnaman-1,jonah-trinnaman-1,2016
18,Moroni Laulu-Pututau,10,,,,,27,277,10.3,2,27,277,10.3,2,brigham-young,/cfb/players/moroni-laulu-pututau-1,moroni-laulu-pututau-1,2016
19,Hunter Marshall,6,,,,,7,66,9.4,1,7,66,9.4,1,brigham-young,/cfb/players/hunter-marshall-2,hunter-marshall-2,2016
20,Garrett Juergens,11,,,,,4,36,9.0,1,4,36,9.0,1,brigham-young,/cfb/players/garrett-juergens-1,garrett-juergens-1,2016
21,Talon Shumway,2,,,,,3,49,16.3,0,3,49,16.3,0,brigham-young,/cfb/players/talon-shumway-1,talon-shumway-1,2016
22,Nate Sampson,2,,,,,1,12,12.0,0,1,12,12.0,0,brigham-young,/cfb/players/nate-sampson-1,nate-sampson-1,2016
23,Corbin Kaufusi,12,,,,,1,9,9.0,0,1,9,9.0,0,brigham-young,/cfb/players/corbin-kaufusi-1,corbin-kaufusi-1,2016
24,Cody Stewart,2,,,,,1,9,9.0,0,1,9,9.0,0,brigham-young,/cfb/players/cody-stewart-1,cody-stewart-1,2016
25,Beau Tanner,1,,,,,1,5,5.0,0,1,5,5.0,0,brigham-young,/cfb/players/beau-tanner-1,beau-tanner-1,2016
26,Ului Lapuaho,1,,,,,1,4,4.0,0,1,4,4.0,0,brigham-young,/cfb/players/ului-lapuaho-1,ului-lapuaho-1,2016
27,Quin Ficklin,1,,,,,1,2,2.0,0,1,2,2.0,0,brigham-young,/cfb/players/quin-ficklin-1,quin-ficklin-1,2016
1,Squally Canada,11,120,710,5.9,6,3,9,3.0,0,123,719,5.8,6,brigham-young,/cfb/players/squally-canada-1,squally-canada-1,2017
2,Ula Tolutau,7,72,303,4.2,2,2,11,5.5,0,74,314,4.2,2,brigham-young,/cfb/players/ula-tolutau-1,ula-tolutau-1,2017
3,Austin Kafentzis,9,41,227,5.5,1,1,8,8.0,0,42,235,5.6,1,brigham-young,/cfb/players/austin-kafentzis-1,austin-kafentzis-1,2017
4,Tanner Mangum,8,34,-2,-0.1,0,,,,,34,-2,-0.1,0,brigham-young,/cfb/players/tanner-mangum-1,tanner-mangum-1,2017
5,KJ Hall,4,30,206,6.9,1,10,111,11.1,0,40,317,7.9,1,brigham-young,/cfb/players/kj-hall-1,kj-hall-1,2017
6,Riley Burt,5,23,104,4.5,1,1,3,3.0,0,24,107,4.5,1,brigham-young,/cfb/players/riley-burt-23,riley-burt-23,2017
7,Kavika Fonua,3,18,87,4.8,0,2,14,7.0,0,20,101,5.1,0,brigham-young,/cfb/players/kavika-fonua-1,kavika-fonua-1,2017
8,Brayden El-Bakri,10,17,67,3.9,1,9,80,8.9,1,26,147,5.7,2,brigham-young,/cfb/players/brayden-el-bakri-1,brayden-el-bakri-1,2017
9,Joe Critchlow,6,15,-49,-3.3,0,,,,,15,-49,-3.3,0,brigham-young,/cfb/players/joe-critchlow-1,joe-critchlow-1,2017
10,Beau Hoge,3,12,26,2.2,0,,,,,12,26,2.2,0,brigham-young,/cfb/players/beau-hoge-1,beau-hoge-1,2017
11,Trey Dye,7,9,31,3.4,0,9,77,8.6,1,18,108,6.0,1,brigham-young,/cfb/players/trey-dye-1,trey-dye-1,2017
12,Jonah Trinnaman,12,2,9,4.5,0,24,305,12.7,0,26,314,12.1,0,brigham-young,/cfb/players/jonah-trinnaman-1,jonah-trinnaman-1,2017
13,Beau Tanner,9,1,6,6.0,0,12,135,11.3,1,13,141,10.8,1,brigham-young,/cfb/players/beau-tanner-1,beau-tanner-1,2017
14,Koy Detmer Jr.,1,1,1,1.0,0,,,,,1,1,1.0,0,brigham-young,/cfb/players/koy-detmer-jr-1,koy-detmer-jr-1,2017
15,Jonny Linehan,13,1,0,0.0,0,,,,,1,0,0.0,0,brigham-young,/cfb/players/jonny-linehan-1,jonny-linehan-1,2017
16,Matt Bushman,13,,,,,49,520,10.6,3,49,520,10.6,3,brigham-young,/cfb/players/matt-bushman-1,matt-bushman-1,2017
17,Aleva Hifo,10,,,,,37,437,11.8,2,37,437,11.8,2,brigham-young,/cfb/players/aleva-hifo-1,aleva-hifo-1,2017
18,Micah Simon,12,,,,,27,386,14.3,3,27,386,14.3,3,brigham-young,/cfb/players/micah-simon-1,micah-simon-1,2017
19,Talon Shumway,11,,,,,25,257,10.3,0,25,257,10.3,0,brigham-young,/cfb/players/talon-shumway-1,talon-shumway-1,2017
20,Neil Pau'u,7,,,,,14,139,9.9,2,14,139,9.9,2,brigham-young,/cfb/players/neil-pauu-1,neil-pauu-1,2017
21,Tanner Balderree,2,,,,,2,26,13.0,0,2,26,13.0,0,brigham-young,/cfb/players/tanner-balderree-1,tanner-balderree-1,2017
22,JJ Nwigwe,1,,,,,1,12,12.0,0,1,12,12.0,0,brigham-young,/cfb/players/jj-nwigwe-1,jj-nwigwe-1,2017
1,Squally Canada,9,91,412,4.5,5,4,40,10.0,0,95,452,4.8,5,brigham-young,/cfb/players/squally-canada-1,squally-canada-1,2018
2,Lopini Katoa,11,76,423,5.6,8,20,114,5.7,1,96,537,5.6,9,brigham-young,/cfb/players/lopini-katoa-1,lopini-katoa-1,2018
3,Zach Wilson,9,75,221,2.9,2,,,,,75,221,2.9,2,brigham-young,/cfb/players/zach-wilson-3,zach-wilson-3,2018
4,Matt Hadley,10,72,383,5.3,6,8,102,12.8,0,80,485,6.1,6,brigham-young,/cfb/players/matt-hadley-1,matt-hadley-1,2018
5,Riley Burt,10,59,323,5.5,2,1,4,4.0,0,60,327,5.5,2,brigham-young,/cfb/players/riley-burt-23,riley-burt-23,2018
6,Aleva Hifo,13,30,129,4.3,2,28,358,12.8,2,58,487,8.4,4,brigham-young,/cfb/players/aleva-hifo-1,aleva-hifo-1,2018
7,Tanner Mangum,8,13,-44,-3.4,0,1,2,2.0,0,14,-42,-3.0,0,brigham-young,/cfb/players/tanner-mangum-1,tanner-mangum-1,2018
8,Dylan Collie,11,10,59,5.9,0,24,277,11.5,3,34,336,9.9,3,brigham-young,/cfb/players/dylan-collie-1,dylan-collie-1,2018
9,Tyler Allgeier,4,9,49,5.4,0,1,-3,-3.0,0,10,46,4.6,0,brigham-young,/cfb/players/tyler-allgeier-1,tyler-allgeier-1,2018
10,Dax Milne,8,9,23,2.6,0,10,69,6.9,1,19,92,4.8,1,brigham-young,/cfb/players/dax-milne-1,dax-milne-1,2018
11,Micah Simon,10,6,7,1.2,0,12,107,8.9,0,18,114,6.3,0,brigham-young,/cfb/players/micah-simon-1,micah-simon-1,2018
12,Neil Pau'u,9,4,13,3.3,0,18,216,12.0,1,22,229,10.4,1,brigham-young,/cfb/players/neil-pauu-1,neil-pauu-1,2018
13,Brayden El-Bakri,8,4,6,1.5,1,8,55,6.9,1,12,61,5.1,2,brigham-young,/cfb/players/brayden-el-bakri-1,brayden-el-bakri-1,2018
14,Beau Hoge,2,4,6,1.5,0,,,,,4,6,1.5,0,brigham-young,/cfb/players/beau-hoge-1,beau-hoge-1,2018
15,Jaren Hall,2,4,4,1.0,0,,,,,4,4,1.0,0,brigham-young,/cfb/players/jaren-hall-1,jaren-hall-1,2018
16,Gunner Romney,8,3,18,6.0,0,13,162,12.5,2,16,180,11.3,2,brigham-young,/cfb/players/gunner-romney-1,gunner-romney-1,2018
17,Dayan Ghanwoloku,10,1,1,1.0,1,,,,,1,1,1.0,1,brigham-young,/cfb/players/dayan-ghanwoloku-1,dayan-ghanwoloku-1,2018
18,Brady Christensen,1,1,-1,-1.0,0,,,,,1,-1,-1.0,0,brigham-young,/cfb/players/brady-christensen-1,brady-christensen-1,2018
19,Matt Bushman,11,,,,,29,511,17.6,2,29,511,17.6,2,brigham-young,/cfb/players/matt-bushman-1,matt-bushman-1,2018
20,Talon Shumway,9,,,,,22,337,15.3,3,22,337,15.3,3,brigham-young,/cfb/players/talon-shumway-1,talon-shumway-1,2018
21,Dallin Holker,12,,,,,19,235,12.4,1,19,235,12.4,1,brigham-young,/cfb/players/dallin-holker-1,dallin-holker-1,2018
22,Moroni Laulu-Pututau,4,,,,,14,120,8.6,1,14,120,8.6,1,brigham-young,/cfb/players/moroni-laulu-pututau-1,moroni-laulu-pututau-1,2018
23,Akile Davis,4,,,,,4,47,11.8,0,4,47,11.8,0,brigham-young,/cfb/players/akile-davis-1,akile-davis-1,2018
1,Lopini Katoa,12,85,358,4.2,4,24,288,12.0,1,109,646,5.9,5,brigham-young,/cfb/players/lopini-katoa-1,lopini-katoa-1,2019
